state_gid,state_name,name,station_id,lattitude,longitude,predictions
198,Florida,Tarpon Creek,8724334,+24.6300,-81.5167,Subordinate
198,Florida,"Johnston Key, southwest end, Turkey Basin",8724397,+24.7100,-81.5933,Subordinate
198,Florida,"Snipe Keys, southeast end, Inner Narrows",8724409,+24.6583,-81.6083,Subordinate
198,Florida,"Snipe Keys, Middle Narrows",8724427,+24.6667,-81.6300,Subordinate
198,Florida,"Snipe Keys, Snipe Point",8724463,+24.6917,-81.6733,Subordinate
198,Florida,"Waltz Key, Waltz Key Basin",8724448,+24.6467,-81.6533,Subordinate
198,Florida,"Duck Key Point, Duck Key, Waltz Key Basin",8724474,+24.6233,-81.6850,Subordinate
198,Florida,"O'Hara Key, north end, Waltz Key Basin",8724441,+24.6167,-81.6450,Subordinate
198,Florida,"Saddlebunch Keys, Channel No. 5",8724423,+24.6117,-81.6233,Subordinate
198,Florida,"Saddlebunch Keys, Channel No. 4",8724417,+24.6150,-81.6167,Subordinate
198,Florida,"Saddlebunch Keys, Channel No. 3",8724405,+24.6233,-81.6033,Subordinate
198,Florida,"Bird Key, Similar Sound",8724436,+24.5883,-81.6383,Subordinate
198,Florida,"Shark Key, southeast end, Similar Sound",8724438,+24.6033,-81.6450,Subordinate
198,Florida,"Saddlebunch Keys, Similar Sound",8724422,+24.6000,-81.6217,Subordinate
198,Florida,"Big Coppitt Key, northeast side, Waltz Key Basin",8724489,+24.6017,-81.6550,Subordinate
198,Florida,"Rockland Key, Rockland Channel Bridge",8724459,+24.5917,-81.6700,Subordinate
198,Florida,"Boca Chica Key, Long Point",8724485,+24.6033,-81.6983,Subordinate
198,Florida,"Channel Key, west side",8724507,+24.6033,-81.7250,Subordinate
198,Florida,Boca Chica Marina,8724493,+24.5750,-81.7083,Subordinate
198,Florida,"Boca Chica Key, Southwest end",8724499,+24.5633,-81.7133,Subordinate
198,Florida,Boca Chica Channel Bridge,8724503,+24.5767,-81.7217,Subordinate
198,Florida,Key Haven - Stock Island Channel,8724517,+24.5800,-81.7383,Subordinate
198,Florida,Cow Key Channel,8724527,+24.5700,-81.7500,Subordinate
198,Florida,"Sigsbee Park, Garrison Bight Channel",8724542,+24.5850,-81.7750,Subordinate
198,Florida,Fleming Key,8724571,+24.5917,-81.7950,Subordinate
198,Florida,"Riveria Canal, Key West",8724529,+24.5650,-81.7517,Subordinate
198,Florida,"Key West, south side, White Street Pier",8724557,+24.5450,-81.7833,Subordinate
198,Florida,KEY WEST,8724580,+24.5557,-81.8079,Harmonic
198,Florida,"SAND KEY LIGHTHOUSE, SAND KEY CHANNEL",8724635,+24.4533,-81.8783,Harmonic
198,Florida,"Garden Key, Dry Tortugas",8724697,+24.6267,-82.8717,Subordinate
198,Florida,SMITH SHOAL LIGHT,8724671,+24.7183,-81.9215,Harmonic
198,Florida,"Cape Sable, East Cape",TEC4165,+25.1167,-81.0833,Subordinate
198,Florida,Shark River entrance,8724769,+25.3450,-81.1267,Subordinate
198,Florida,Whitewater Bay,TEC4169,+25.3167,-81.0333,Subordinate
198,Florida,Lostmans River entrance,8724842,+25.5533,-81.2133,Subordinate
198,Florida,"Onion Key, Lostmans River",8724863,+25.6117,-81.1333,Subordinate
198,Florida,Chatham River entrance,8724891,+25.6900,-81.2850,Subordinate
198,Florida,Chokoloskee,8724919,+25.8133,-81.3633,Subordinate
198,Florida,"Everglades City, Barron River",8724948,+25.8583,-81.3867,Subordinate
198,Florida,Indian Key,TEC4183,+25.8000,-81.4667,Subordinate
198,Florida,Round Key,TEC4185,+25.8333,-81.5333,Subordinate
198,Florida,Pumpkin Bay,8724963,+25.8950,-81.5583,Subordinate
198,Florida,"Marco Island, Caxambas Pass",8724967,+25.9083,-81.7283,Subordinate
198,Florida,Coon Key,8724964,+25.8967,-81.6367,Subordinate
198,Florida,Cape Romano,8724947,+25.8533,-81.6750,Subordinate
198,Florida,"Marco, Big Marco River",8724991,+25.9717,-81.7283,Subordinate
198,Florida,"Naples, Naples Bay, north end",8725114,+26.1367,-81.7883,Subordinate
198,Florida,NAPLES,8725110,+26.1317,-81.8075,Harmonic
198,Florida,"Wiggins Pass, Cocohatchee River",8725235,+26.2900,-81.8183,Subordinate
198,Florida,"Cocohatchee River, U.S. 41 bridge",8725228,+26.2817,-81.8017,Subordinate
198,Florida,Little Hickory Island,8725283,+26.3533,-81.8550,Subordinate
198,Florida,Coconut Point,8725319,+26.4000,-81.8433,Subordinate
198,Florida,Carlos Point,8725325,+26.4050,-81.8850,Subordinate
198,Florida,Estero River,8725346,+26.4300,-81.8567,Subordinate
198,Florida,Matanzas Pass (fixed bridge) Estero Island,8725366,+26.4567,-81.9533,Subordinate
198,Florida,"Point Ybel, San Carlos Bay entrance",TEC4207,+26.4500,-82.0167,Subordinate
198,Florida,"Punta Rassa, San Carlos Bay",8725391,+26.4883,-82.0133,Subordinate
198,Florida,Iona Shores,8725418,+26.5217,-81.9650,Subordinate
198,Florida,Cape Coral Bridge,8725451,+26.5633,-81.9333,Subordinate
198,Florida,FORT MYERS,8725520,+26.6477,-81.8712,Harmonic
198,Florida,"St. James City, Pine Island",8725393,+26.4917,-82.0817,Subordinate
198,Florida,"Galt Island, Pine Island Sound",8725411,+26.5133,-82.1067,Subordinate
198,Florida,Captiva Island (outside),8725383,+26.4783,-82.1833,Subordinate
198,Florida,"Captiva Island, Pine Island Sound",8725417,+26.5217,-82.1883,Subordinate
198,Florida,"Redfish Pass, Captiva Island (north end)",8725441,+26.5500,-82.1967,Subordinate
198,Florida,"Tropical Homesites Landing, Pine Island",8725439,+26.5483,-82.0800,Subordinate
198,Florida,Matlacha Pass (bascule bridge),8725506,+26.6317,-82.0683,Subordinate
198,Florida,"Pineland, Pine Island",8725528,+26.6600,-82.1550,Subordinate
198,Florida,"Port Boca Grande, Charlotte Harbor",8725577,+26.7200,-82.2583,Subordinate
198,Florida,"Punta Gorda, Charlotte Harbor",8725744,+26.9283,-82.0650,Subordinate
198,Florida,"Shell Point, Peace River, Charlotte Harbor",8725791,+26.9883,-81.9933,Subordinate
198,Florida,"El Jobean, Myakka River",8725769,+26.9617,-82.2100,Subordinate
198,Florida,"Placida, Gasparilla Sound",8725667,+26.8333,-82.2650,Subordinate
198,Florida,"Englewood, Lemon Bay",8725747,+26.9333,-82.3533,Subordinate
198,Florida,Venice Inlet (inside),8725889,+27.1117,-82.4633,Subordinate
198,Florida,SARASOTA,8726083,+27.3317,-82.5450,Subordinate
198,Florida,CORTEZ,8726217,+27.4667,-82.6867,Subordinate
198,Florida,"EGMONT KEY, EGMONT CHANNEL",8726347,+27.6017,-82.7600,Harmonic
198,Florida,"Anna Maria Key, Bradenton Beach",8726243,+27.4967,-82.7133,Subordinate
198,Florida,"Anna Maria Key, city pier",8726282,+27.5333,-82.7300,Subordinate
198,Florida,"Bradenton, Manatee River",8726247,+27.5000,-82.5733,Subordinate
198,Florida,"Redfish Point, Manatee River",8726278,+27.5267,-82.4817,Subordinate
198,Florida,MULLET KEY CHANNEL (SKYWAY),8726364,+27.6150,-82.7267,Harmonic
198,Florida,PORT MANATEE,8726384,+27.6387,-82.5621,Harmonic
198,Florida,Shell Point,8726468,+27.7183,-82.4800,Subordinate
198,Florida,"LITTLE MANATEE RIVER, US 41 BRIDGE",8726436,+27.7050,-82.4483,Harmonic
198,Florida,Point Pinellas,8726454,+27.7017,-82.6400,Subordinate
198,Florida,ST PETERSBURG,8726520,+27.7606,-82.6269,Harmonic
198,Florida,Ballast Point,8726639,+27.8900,-82.4800,Subordinate
198,Florida,"Pendola Point, Hillsborough Bay",8726651,+27.8983,-82.4267,Subordinate
198,Florida,"Davis Island, Hillsborough Bay",8726657,+27.9083,-82.4517,Subordinate
198,Florida,MCKAY BAY ENTRANCE,8726667,+27.9133,-82.4250,Harmonic
198,Florida,OLD PORT TAMPA,8726607,+27.8578,-82.5527,Harmonic
198,Florida,"Gandy Bridge, Old Tampa Bay",8726641,+27.8933,-82.5383,Subordinate
198,Florida,"Bay Aristocrat Village, Old Tampa Bay",8726689,+27.9417,-82.7200,Subordinate
198,Florida,"SAFETY HARBOR, OLD TAMPA BAY",8726738,+27.9883,-82.6850,Harmonic
198,Florida,Mobbly Bayou,8726769,+28.0217,-82.6550,Subordinate
198,Florida,Pass-a-Grille Beach,TEC4271,+27.6833,-82.7333,Subordinate
198,Florida,Gulfport,8726486,+27.7367,-82.7067,Subordinate
198,Florida,"Long Key, 0.5mi N. of Corey Causeway",8726494,+27.7517,-82.7533,Subordinate
198,Florida,Johns Pass,8726533,+27.7850,-82.7817,Subordinate
198,Florida,Madeira Beach Causeway,8726574,+27.8083,-82.7950,Subordinate
198,Florida,Indian Rocks Beach (inside),8726625,+27.8767,-82.8500,Subordinate
198,Florida,Clearwater,8726706,+27.9550,-82.8067,Subordinate
198,Florida,CLEARWATER BEACH,8726724,+27.9783,-82.8317,Harmonic
198,Florida,"Dunedin, St. Joseph Sound",8726761,+28.0133,-82.7933,Subordinate
198,Florida,"ANCLOTE KEY, SOUTHERN END",8726917,+28.1650,-82.8433,Harmonic
198,Florida,"Anclote, Anclote River",8726924,+28.1717,-82.7850,Subordinate
198,Florida,"Tarpon Springs, Anclote River",8726905,+28.1600,-82.7683,Subordinate
198,Florida,North Anclote Key,8726942,+28.2100,-82.8400,Subordinate
198,Florida,Gulf Harbors,8726995,+28.2433,-82.7633,Subordinate
198,Florida,"Hwy. 19 bridge, Pithlachascotee River",8727012,+28.2683,-82.7267,Subordinate
198,Florida,"New Port Richey, Pithlachascotee River",8727001,+28.2483,-82.7233,Subordinate
198,Florida,"Hudson, Hudson Creek",8727061,+28.3617,-82.7100,Subordinate
198,Florida,"Aripeka, Hammock Creek",8727097,+28.4333,-82.6683,Subordinate
198,Florida,"Hernando Beach, Rocky Creek, Little Pine I. Bay",8727122,+28.4867,-82.6617,Subordinate
198,Florida,BAYPORT,8727151,+28.5333,-82.6500,Harmonic
198,Florida,"JOHNS ISLAND, CHASSAHOWITZKA BAY",8727235,+28.6917,-82.6383,Harmonic
198,Florida,"CHASSAHOWITZKA, CHASSAHOWITZKA RIVER",8727246,+28.7150,-82.5767,Harmonic
198,Florida,"MASON CREEK, HOMOSASSA BAY",8727274,+28.7617,-82.6383,Harmonic
198,Florida,"TUCKERS ISLAND, HOMOSASSA RIVER",8727277,+28.7717,-82.6950,Harmonic
198,Florida,"HALLS RIVER BRIDGE, HOMOSASSA RIVER",8727293,+28.8000,-82.6033,Harmonic
198,Florida,"OZELLO, ST. MARTINS RIVER",8727306,+28.8250,-82.6583,Harmonic
198,Florida,MANGROVE POINT,8727333,+28.8700,-82.7233,Harmonic
198,Florida,"OZELLO NORTH, CRYSTAL BAY",8727328,+28.8633,-82.6667,Harmonic
198,Florida,"DIXIE BAY, SALT RIVER, CRYSTAL BAY",8727336,+28.8817,-82.6350,Harmonic
198,Florida,Florida Power,8727386,+28.9600,-82.7250,Subordinate
198,Florida,"SHELL ISLAND, NORTH END",8727359,+28.9233,-82.6917,Harmonic
198,Florida,TWIN RIVERS MARINA,8727348,+28.9050,-82.6383,Harmonic
198,Florida,KINGS BAY,8727343,+28.8983,-82.5983,Harmonic
198,Florida,Withlacoochee River entrance,8727395,+29.0017,-82.7583,Subordinate
198,Florida,CEDAR KEY,8727520,+29.1350,-83.0317,Harmonic
198,Florida,Suwannee River entrance,TEC4299,+29.2833,-83.1500,Subordinate
198,Florida,"Suwannee, Salt Creek",8727577,+29.3283,-83.1517,Subordinate
198,Florida,HORSESHOE POINT,8727648,+29.4367,-83.2933,Harmonic
198,Florida,Pepperfish Keys,TEC4301,+29.5000,-83.3667,Subordinate
198,Florida,"Steinhatchee River ent., Deadman Bay",8727695,+29.6717,-83.3900,Subordinate
198,Florida,Fishermans Rest,TEC4305,+29.7333,-83.5333,Subordinate
198,Florida,SPRING WARRIOR CREEK,8727843,+29.9200,-83.6717,Harmonic
198,Florida,"Mandalay, Aucilla River",8727989,+30.1267,-83.9750,Subordinate
198,Florida,ST. MARKS RIVER ENTRANCE,8728130,+30.0783,-84.1783,Harmonic
198,Florida,"St. Marks, St. Marks River",8728142,+30.1533,-84.2033,Subordinate
198,Florida,"SHELL POINT, WALKER CREEK",8728229,+30.0600,-84.2900,Harmonic
198,Florida,"Bald Point, Ochlockonee Bay",8728237,+29.9483,-84.3417,Subordinate
198,Florida,"Panacea, Dickerson Bay",8728269,+30.0283,-84.3867,Subordinate
198,Florida,"Alligator Point, St. James Island",8728288,+29.9033,-84.4133,Subordinate
198,Florida,"TURKEY POINT, ST. JAMES ISLAND",8728360,+29.9150,-84.5117,Harmonic
198,Florida,"Dog Island, west end",8728465,+29.7850,-84.6667,Subordinate
198,Florida,"Carrabelle, Carrabelle River",8728464,+29.8500,-84.6650,Subordinate
198,Florida,"St. George Island, East End",8728548,+29.6867,-84.7867,Subordinate
198,Florida,"St. George Island, Rattlesnake Cove",8728552,+29.6917,-84.7917,Subordinate
198,Florida,"St. George Island, 12th St. W (Bayside)",8728626,+29.6533,-84.8967,Subordinate
198,Florida,"St. George Island, Sikes Cut",8728669,+29.6133,-84.9583,Subordinate
198,Florida,Rock Islands,TEC4309,+29.9667,-83.8333,Subordinate
198,Florida,Cat Point,8728619,+29.7233,-84.8867,Subordinate
198,Florida,APALACHICOLA,8728690,+29.7267,-84.9817,Harmonic
198,Florida,Apalachicola River (A&N RR bridge),8728711,+29.7633,-85.0333,Subordinate
198,Florida,Lower Anchorage,TEC4343,+29.6000,-85.0500,Subordinate
198,Florida,West Pass,8728766,+29.6333,-85.0967,Subordinate
198,Florida,East Pass (Destin),8729511,+30.3950,-86.5133,Subordinate
198,Florida,"Shalimar, Garnier Bayou",8729538,+30.4350,-86.5867,Subordinate
198,Florida,"Port Saint Joe, St. Joseph Bay",8728912,+29.8150,-85.3133,Subordinate
198,Florida,Channel entrance,8729136,+30.1250,-85.7300,Subordinate
198,Florida,PANAMA CITY,8729108,+30.1523,-85.6669,Harmonic
198,Florida,Panama City Beach (outside),8728210,+30.2133,-85.8783,Subordinate
198,Florida,Parker,8729084,+30.1267,-85.6117,Subordinate
198,Florida,"Laird Bayou, East Bay",8729045,+30.1217,-85.5283,Subordinate
198,Florida,"Farmdale, East Bay",8729017,+30.0167,-85.4700,Subordinate
198,Florida,"Allanton, East Bay",8729015,+30.0300,-85.4650,Subordinate
198,Florida,"Wetappo Creek, East Bay",8728973,+30.0383,-85.3933,Subordinate
198,Florida,Alligator Bayou,8729152,+30.1700,-85.7550,Subordinate
198,Florida,"Lynn Haven, North Bay",8729102,+30.2550,-85.6483,Subordinate
198,Florida,"West Bay Creek, West Bay",8729197,+30.2933,-85.8583,Subordinate
198,Florida,"Harris, The Narrows",8729613,+30.4083,-86.7317,Subordinate
198,Florida,NAVARRE BEACH,8729678,+30.3767,-86.8650,Harmonic
198,Florida,FORT MCREE BREAKWATER,8729887,+30.3267,-87.3117,Subordinate
198,Florida,"Warrington, 2 miles south of",8729868,+30.3450,-87.2733,Subordinate
198,Florida,PENSACOLA,8729840,+30.4044,-87.2112,Harmonic
198,Florida,"Lora Point, Escambia Bay",8729816,+30.5150,-87.1617,Subordinate
198,Florida,East Bay,8729702,+30.4500,-86.9183,Subordinate
198,Florida,"Bay Point, Blackwater River",8729742,+30.5717,-87.0050,Subordinate
198,Florida,"Milton, Blackwater River",TEC4383,+30.6167,-87.0333,Subordinate
198,Florida,"Fishing Bend, Santa Rosa Sound",8729806,+30.3367,-87.1400,Subordinate
198,Florida,BLUE ANGELS PARK,8729941,+30.3869,-87.4288,Harmonic
198,Florida,"Nix Point, Perdido Bay",8729962,+30.3933,-87.4250,Subordinate
198,Florida,"MILLVIEW, PERDIDO BAY",8729905,+30.4183,-87.3567,Harmonic
226,Alabama,"Alabama Point, Perdido Bay",8730067,+30.2783,-87.5550,Subordinate
226,Alabama,Mobile Point (Fort Morgan),8734635,+30.2333,-88.0200,Subordinate
226,Alabama,"GULF SHORES, ICWW",8731439,+30.2799,-87.6843,Harmonic
226,Alabama,"Bon Secour, Bon Secour River",8731952,+30.3033,-87.7350,Subordinate
226,Alabama,DAUPHIN ISLAND,8735180,+30.2500,-88.0750,Harmonic
226,Alabama,EAST FOWL RIVER BRIDGE,8735523,+30.4437,-88.1139,Harmonic
226,Alabama,WEST FOWL RIVER BRIDGE,8738043,+30.3766,-88.1586,Harmonic
226,Alabama,"POINT CLEAR, MOBILE BAY",8733821,+30.4866,-87.9345,Harmonic
226,Alabama,DOG RIVER BRIDGE,8735391,+30.5652,-88.0880,Harmonic
226,Alabama,"MEAHER STATE PARK, MOBILE BAY",8733839,+30.6672,-87.9364,Harmonic
226,Alabama,MOBILE STATE DOCKS,8737048,+30.7083,-88.0433,Harmonic
226,Alabama,CHICKASAW CREEK,8737138,+30.7819,-88.0736,Harmonic
226,Alabama,"Lower Hall Landing, Tensaw River",8737182,+30.8183,-87.9150,Subordinate
226,Alabama,"Bayou La Batre, Mississippi Sound",8739051,+30.3717,-88.2750,Subordinate
226,Alabama,BAYOU LA BATRE BRIDGE,8739803,+30.4057,-88.2477,Harmonic
227,Mississippi,"Grand Bay NERR, Mississippi Sound",8740166,+30.4130,-88.4027,Subordinate
227,Mississippi,"Point of Pines, Bayou Cumbest",8740448,+30.3867,-88.4400,Subordinate
227,Mississippi,"Hollingsworth Point, Davis Bayou",8743081,+30.3867,-88.7733,Subordinate
227,Mississippi,"PETIT BOIS ISLAND, MISSISSIPPI SOUND",8740405,+30.2033,-88.4417,Harmonic
227,Mississippi,"Ship Island, Mississippi Sound",8744756,+30.2133,-88.9717,Subordinate
227,Mississippi,HORN ISLAND,8742221,+30.2383,-88.6667,Harmonic
227,Mississippi,"DOCK E, PORT OF PASCAGOULA",8741041,+30.3477,-88.5054,Harmonic
227,Mississippi,PASCAGOULA POINT,8741196,+30.3400,-88.5333,Harmonic
227,Mississippi,GULFPORT HARBOR,8745557,+30.3600,-89.0817,Harmonic
227,Mississippi,"Biloxi (Cadet Point), Biloxi Bay",8743735,+30.3900,-88.8567,Subordinate
227,Mississippi,"Turkey Creek, Bernard Bayou",8745375,+30.4267,-89.0533,Subordinate
227,Mississippi,"HANDSBORO BRIDGE, BERNARD BAYOU",8745101,+30.4067,-89.0267,Harmonic
227,Mississippi,Cat Island,8745799,+30.2317,-89.1167,Subordinate
227,Mississippi,"Pass Christian Yacht Club, Mississippi Sound",8746819,+30.3100,-89.2450,Subordinate
227,Mississippi,"Wolf River, Henderson Avenue bridge",8748038,+30.3583,-89.2733,Subordinate
227,Mississippi,BAY WAVELAND YACHT CLUB,8747437,+30.3264,-89.3258,Harmonic
227,Mississippi,WAVELAND,8747766,+30.2817,-89.3667,Harmonic
227,Mississippi,"Pearlington, Pearl River",8749704,+30.2400,-89.6150,Subordinate
228,Louisiana,"Bayou BonFouca, Route 433",8761473,+30.2717,-89.7933,Subordinate
228,Louisiana,"Tchefuncta River, Lake Pontchartrain",8761993,+30.3783,-90.1600,Subordinate
228,Louisiana,NEW CANAL STATION,8761927,+30.0272,-90.1134,Harmonic
228,Louisiana,"Chef Menteur, Chef Menteur Pass",8761487,+30.0650,-89.8000,Subordinate
228,Louisiana,"Michoud Substation, ICWW",8761678,+30.0067,-89.9367,Subordinate
228,Louisiana,SHELL BEACH,8761305,+29.8681,-89.6732,Harmonic
228,Louisiana,Grand Pass,8760668,+30.1267,-89.2217,Subordinate
228,Louisiana,Chandeleur Light,8760172,+30.0483,-88.8717,Subordinate
228,Louisiana,Comfort Island,8760742,+29.8233,-89.2700,Subordinate
228,Louisiana,Bay Gardene,8761108,+29.5983,-89.6183,Subordinate
228,Louisiana,Breton Islands,8760595,+29.4933,-89.1733,Subordinate
228,Louisiana,Jack Bay,8760841,+29.3667,-89.3450,Subordinate
228,Louisiana,"OLGA COMPRESSOR STATION, GRAND BAY",8760889,+29.3866,-89.3801,Harmonic
228,Louisiana,Lonesome Bayou (Thomasin),8760424,+29.2283,-89.0500,Subordinate
228,Louisiana,North Pass,8760412,+29.2050,-89.0367,Subordinate
228,Louisiana,"VENICE, GRAND PASS",8760849,+29.2733,-89.3517,Harmonic
228,Louisiana,PILOTTOWN,8760721,+29.1783,-89.2583,Harmonic
228,Louisiana,Southeast Pass,8760416,+29.1167,-89.0450,Subordinate
228,Louisiana,SOUTH PASS,8760551,+28.9900,-89.1400,Harmonic
228,Louisiana,"Port Eads, South Pass",8760579,+29.0150,-89.1600,Subordinate
228,Louisiana,Southwest Pass,8760959,+28.9317,-89.4283,Subordinate
228,Louisiana,Joseph Bayou,8760736,+29.0583,-89.2717,Subordinate
228,Louisiana,Paris Road Bridge (ICWW),TEC4445,+30.0000,-89.9333,Subordinate
228,Louisiana,Empire Jetty,8761212,+29.2500,-89.6083,Subordinate
228,Louisiana,Bastian Island,8761289,+29.2867,-89.6633,Subordinate
228,Louisiana,Quatre Bayous Pass,8761557,+29.3100,-89.8533,Subordinate
228,Louisiana,Barataria Pass,8761687,+29.2750,-89.9450,Subordinate
228,Louisiana,GRAND ISLE,8761724,+29.2633,-89.9567,Harmonic
228,Louisiana,"Bayou Rigaud, Grand Isle",TEC4455,+29.2667,-89.9667,Subordinate
228,Louisiana,Independence Island,8761677,+29.3100,-89.9383,Subordinate
228,Louisiana,Manilla,8761732,+29.4267,-89.9767,Subordinate
228,Louisiana,"LAFITTE, BARATARIA WATERWAY",8761899,+29.6667,-90.1117,Harmonic
228,Louisiana,Caminada Pass (bridge),8761826,+29.2100,-90.0400,Subordinate
228,Louisiana,PORT FOURCHON,8762075,+29.1142,-90.1993,Harmonic
228,Louisiana,"Timbalier Island, Timbalier Bay",8762675,+29.0867,-90.5267,Subordinate
228,Louisiana,"EAST TIMBALIER ISLAND, TIMBALIER BAY",8762223,+29.0767,-90.2850,Harmonic
228,Louisiana,"Pelican Islands, Timbalier Bay",8762481,+29.1283,-90.4233,Subordinate
228,Louisiana,"Wine Island, Terrebonne Bay",8762850,+29.0783,-90.5867,Subordinate
228,Louisiana,COCODRIE,8762928,+29.2450,-90.6617,Harmonic
228,Louisiana,"E. ISLE DERNIERES, LAKE PELTO",8762888,+29.0717,-90.6400,Harmonic
228,Louisiana,Caillou Boca,8763206,+29.0633,-90.8067,Subordinate
228,Louisiana,"TEXAS GAS PLATFORM, CAILLOU BAY",8763535,+29.1748,-90.9764,Harmonic
228,Louisiana,"Raccoon Point, Caillou Bay",8763506,+29.0633,-90.9617,Subordinate
228,Louisiana,Eugene Island,8764311,+29.3717,-91.3850,Subordinate
228,Louisiana,Point Au Fer,8764256,+29.3333,-91.3533,Subordinate
228,Louisiana,Shell Island,8764165,+29.4733,-91.3050,Subordinate
228,Louisiana,STOUTS PASS AT SIX MILE LAKE,8764025,+29.7433,-91.2300,Harmonic
228,Louisiana,Point Chevreuil,8764634,+29.5183,-91.5550,Subordinate
228,Louisiana,"Rabbit Island, 5 miles south of",8764706,+29.4200,-91.5933,Subordinate
228,Louisiana,"South Point, Marsh Island",8765026,+29.4850,-91.7633,Subordinate
228,Louisiana,Lighthouse Point,8765568,+29.5233,-92.0433,Subordinate
228,Louisiana,Ship Shoal Light,8763719,+28.9150,-91.0717,Subordinate
228,Louisiana,"Cote Blanche Island, West Cote Blanche Bay",8764931,+29.7350,-91.7133,Subordinate
228,Louisiana,"Southwest Pass, Vermilion Bay",8765551,+29.5800,-92.0350,Subordinate
228,Louisiana,CYPREMORT POINT,8765251,+29.7134,-91.8800,Harmonic
228,Louisiana,WEEKS BAY,8765148,+29.8372,-91.8375,Harmonic
228,Louisiana,FRESHWATER CANAL LOCKS,8766072,+29.5550,-92.3050,Harmonic
228,Louisiana,Mermentau River entrance,TEC4495,+29.7500,-93.1000,Subordinate
228,Louisiana,CALCASIEU PASS,8768094,+29.7682,-93.3429,Harmonic
228,Louisiana,BULK TERMINAL,8767961,+30.1903,-93.3007,Harmonic
228,Louisiana,LAKE CHARLES,8767816,+30.2236,-93.2217,Harmonic
232,Texas,"TEXAS POINT, SABINE PASS",8770822,+29.6893,-93.8418,Harmonic
232,Texas,SABINE PASS NORTH,8770570,+29.7284,-93.8701,Harmonic
232,Texas,PORT ARTHUR,8770475,+29.8667,-93.9300,Harmonic
232,Texas,RAINBOW BRIDGE,8770520,+29.9800,-93.8817,Harmonic
232,Texas,"Galveston Bay entrance, south jetty",TEC4507,+29.3333,-94.7000,Subordinate
232,Texas,GALVESTON PIER 21,8771450,+29.3100,-94.7933,Harmonic
232,Texas,"Alligator Point, West Bay",8771801,+29.1667,-95.1250,Subordinate
232,Texas,PORT BOLIVAR,8771328,+29.3650,-94.7800,Harmonic
232,Texas,"Texas City, Turning Basin",TEC4513,+29.3833,-94.8833,Subordinate
232,Texas,EAGLE POINT,8771013,+29.4800,-94.9183,Harmonic
232,Texas,CLEAR LAKE,8770933,+29.5633,-95.0667,Harmonic
232,Texas,MORGANS POINT,8770613,+29.6817,-94.9850,Harmonic
232,Texas,LYNCHBURG LANDING,8770733,+29.7650,-95.0783,Harmonic
232,Texas,MANCHESTER,8770777,+29.7263,-95.2658,Harmonic
232,Texas,ROUND POINT,8770559,+29.7133,-94.6900,Harmonic
232,Texas,"UMBRELLA POINT, TRINITY BAY",8770625,+29.6800,-94.8683,Harmonic
232,Texas,"Point Barrow, Trinity Bay",8770557,+29.7400,-94.8317,Subordinate
232,Texas,ROLLOVER PASS,8770971,+29.5150,-94.5133,Harmonic
232,Texas,HIGH ISLAND,8770808,+29.5947,-94.3903,Harmonic
232,Texas,"Gilchrist, East Bay",TEC4525,+29.5167,-94.4833,Subordinate
232,Texas,"Jamaica Beach, West Bay",8771721,+29.2000,-94.9850,Subordinate
232,Texas,SAN LUIS PASS,8771972,+29.0950,-95.1133,Harmonic
232,Texas,Christmas Bay,8772132,+29.0417,-95.1750,Subordinate
232,Texas,GALVESTON PLEASURE PIER,8771510,+29.2853,-94.7894,Harmonic
232,Texas,SARGENT,8772985,+28.7716,-95.6168,Harmonic
232,Texas,EAST MATAGORDA,8773146,+28.7100,-95.9139,Harmonic
232,Texas,FREEPORT,8772440,+28.9483,-95.3083,Harmonic
232,Texas,ARANSAS WILDLIFE REFUGE,8774230,+28.2283,-96.7950,Harmonic
232,Texas,PORT O'CONNOR,8773701,+28.4517,-96.3883,Harmonic
232,Texas,NUECES BAY,8775244,+27.8328,-97.4859,Harmonic
232,Texas,PORT ARANSAS (H. CALDWELL PIER),8775270,+27.8267,-97.0500,Harmonic
232,Texas,"BOB HALL PIER, CORPUS CHRISTI",8775870,+27.5800,-97.2167,Harmonic
232,Texas,PACKERY CHANNEL,8775792,+27.6333,-97.2367,Harmonic
232,Texas,"SOUTH PADRE ISLAND, BRAZOS SANTIAGO PASS",8779750,+26.0683,-97.1567,Harmonic
232,Texas,Queen Isabella Causeway,8779724,+26.0783,-97.1700,Subordinate
232,Texas,Queen Isabella Causeway (west end),8779739,+26.0717,-97.1917,Subordinate
232,Texas,PORT ISABEL,8779770,+26.0600,-97.2150,Harmonic
232,Texas,South Bay entrance,8779768,+26.0517,-97.1817,Subordinate
235,California,San Carlos,TWC0399,+24.7833,-112.1167,Subordinate
235,California,Isla Guadalupe,TWC0401,+28.8833,-116.3000,Subordinate
235,California,"Ensenada, Todos Santos Bay",TWC0403,+31.8500,-116.6333,Subordinate
235,California,Imperial Beach,9410120,+32.5783,-117.1350,Subordinate
235,California,Point Loma,TWC0405,+32.6667,-117.2333,Subordinate
235,California,"San Diego, Quarantine Station",9410166,+32.7033,-117.2350,Subordinate
235,California,SAN DIEGO,9410170,+32.7142,-117.1736,Harmonic
235,California,"National City, San Diego Bay",9410152,+32.6650,-117.1180,Subordinate
235,California,"Quivira Basin, Mission Bay",TWC0413,+32.7667,-117.2333,Subordinate
